"filename", "language", "JSON", "TypeScript", "JavaScript", "Ignore", "JSON with Comments", "Prisma", "MS SQL", "comment", "blank", "total"
"/home/bibek/Projects/Rapid-Room/server/prisma/migrations/20250405083210_ptm/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 3, 9, 3, 15
"/home/bibek/Projects/Rapid-Room/server/prisma/migrations/20250409041414_opt/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 9, 6, 6, 21
"/home/bibek/Projects/Rapid-Room/server/prisma/migrations/20250411043450_add_wishlist_unique_constraint/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 1, 7, 1, 9
"/home/bibek/Projects/Rapid-Room/server/prisma/migrations/20250413184428_kya/migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 1, 1, 1, 3
"/home/bibek/Projects/Rapid-Room/server/prisma/schema.prisma", "Prisma", 0, 0, 0, 0, 0, 202, 0, 7, 24, 233
"/home/bibek/Projects/Rapid-Room/server/src/app.ts", "TypeScript", 0, 67, 0, 0, 0, 0, 0, 11, 19, 97
"/home/bibek/Projects/Rapid-Room/server/src/config/passport.ts", "TypeScript", 0, 113, 0, 0, 0, 0, 0, 1, 10, 124
"/home/bibek/Projects/Rapid-Room/server/src/controller/addNewHotel.controller.ts", "TypeScript", 0, 167, 0, 0, 0, 0, 0, 19, 11, 197
"/home/bibek/Projects/Rapid-Room/server/src/controller/addNewReview.controller.ts", "TypeScript", 0, 106, 0, 0, 0, 0, 0, 6, 10, 122
"/home/bibek/Projects/Rapid-Room/server/src/controller/addWishlist.controller.ts", "TypeScript", 0, 27, 0, 0, 0, 0, 0, 0, 4, 31
"/home/bibek/Projects/Rapid-Room/server/src/controller/admin_approveHost.ts", "TypeScript", 0, 55, 0, 0, 0, 0, 0, 2, 9, 66
"/home/bibek/Projects/Rapid-Room/server/src/controller/admin_approveHotel.ts", "TypeScript", 0, 60, 0, 0, 0, 0, 0, 2, 8, 70
"/home/bibek/Projects/Rapid-Room/server/src/controller/admin_getAllHosts.ts", "TypeScript", 0, 89, 0, 0, 0, 0, 0, 6, 10, 105
"/home/bibek/Projects/Rapid-Room/server/src/controller/admin_getAllHotels.ts", "TypeScript", 0, 71, 0, 0, 0, 0, 0, 1, 5, 77
"/home/bibek/Projects/Rapid-Room/server/src/controller/admin_getAllPayments.ts", "TypeScript", 0, 77, 0, 0, 0, 0, 0, 2, 8, 87
"/home/bibek/Projects/Rapid-Room/server/src/controller/admin_getAllUsers.ts", "TypeScript", 0, 64, 0, 0, 0, 0, 0, 3, 9, 76
"/home/bibek/Projects/Rapid-Room/server/src/controller/admin_getAnalysis.ts", "TypeScript", 0, 121, 0, 0, 0, 0, 0, 3, 15, 139
"/home/bibek/Projects/Rapid-Room/server/src/controller/admin_paymentDashboard.ts", "TypeScript", 0, 66, 0, 0, 0, 0, 0, 2, 8, 76
"/home/bibek/Projects/Rapid-Room/server/src/controller/admin_rejectHost.ts", "TypeScript", 0, 59, 0, 0, 0, 0, 0, 7, 8, 74
"/home/bibek/Projects/Rapid-Room/server/src/controller/admin_rejectHotels.ts", "TypeScript", 0, 64, 0, 0, 0, 0, 0, 2, 8, 74
"/home/bibek/Projects/Rapid-Room/server/src/controller/cancelReservatin.controller.ts", "TypeScript", 0, 94, 0, 0, 0, 0, 0, 15, 11, 120
"/home/bibek/Projects/Rapid-Room/server/src/controller/createAdmin.controller.ts", "TypeScript", 0, 65, 0, 0, 0, 0, 0, 0, 5, 70
"/home/bibek/Projects/Rapid-Room/server/src/controller/createReview.controller.ts", "TypeScript", 0, 71, 0, 0, 0, 0, 0, 2, 5, 78
"/home/bibek/Projects/Rapid-Room/server/src/controller/deleteHotel.controller.ts", "TypeScript", 0, 47, 0, 0, 0, 0, 0, 0, 5, 52
"/home/bibek/Projects/Rapid-Room/server/src/controller/deleteImage.controller.ts", "TypeScript", 0, 63, 0, 0, 0, 0, 0, 4, 7, 74
"/home/bibek/Projects/Rapid-Room/server/src/controller/deleteReview.controller.ts", "TypeScript", 0, 85, 0, 0, 0, 0, 0, 7, 11, 103
"/home/bibek/Projects/Rapid-Room/server/src/controller/deleteUser.controller.ts", "TypeScript", 0, 53, 0, 0, 0, 0, 0, 1, 9, 63
"/home/bibek/Projects/Rapid-Room/server/src/controller/editReview.controller.ts", "TypeScript", 0, 34, 0, 0, 0, 0, 0, 0, 6, 40
"/home/bibek/Projects/Rapid-Room/server/src/controller/editUser.controller.ts", "TypeScript", 0, 142, 0, 0, 0, 0, 0, 5, 12, 159
"/home/bibek/Projects/Rapid-Room/server/src/controller/getAllHotels.controller.ts", "TypeScript", 0, 64, 0, 0, 0, 0, 0, 0, 5, 69
"/home/bibek/Projects/Rapid-Room/server/src/controller/getHostAllReservations.controller.ts", "TypeScript", 0, 63, 0, 0, 0, 0, 0, 1, 8, 72
"/home/bibek/Projects/Rapid-Room/server/src/controller/getHostEarnings.controller.ts", "TypeScript", 0, 80, 0, 0, 0, 0, 0, 0, 9, 89
"/home/bibek/Projects/Rapid-Room/server/src/controller/getHostHotels.controller.ts", "TypeScript", 0, 79, 0, 0, 0, 0, 0, 2, 6, 87
"/home/bibek/Projects/Rapid-Room/server/src/controller/getHostStats.controller.ts", "TypeScript", 0, 109, 0, 0, 0, 0, 0, 0, 14, 123
"/home/bibek/Projects/Rapid-Room/server/src/controller/getHostTodayCheckin.controller.ts", "TypeScript", 0, 130, 0, 0, 0, 0, 0, 3, 8, 141
"/home/bibek/Projects/Rapid-Room/server/src/controller/getHotelById.controller.ts", "TypeScript", 0, 155, 0, 0, 0, 0, 0, 1, 7, 163
"/home/bibek/Projects/Rapid-Room/server/src/controller/getMyBookings.controller.ts", "TypeScript", 0, 106, 0, 0, 0, 0, 0, 0, 1, 107
"/home/bibek/Projects/Rapid-Room/server/src/controller/getOveralRating.controller.ts", "TypeScript", 0, 140, 0, 0, 0, 0, 0, 5, 12, 157
"/home/bibek/Projects/Rapid-Room/server/src/controller/getRazorpayKey.controller.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 9
"/home/bibek/Projects/Rapid-Room/server/src/controller/getReview.controller.ts", "TypeScript", 0, 109, 0, 0, 0, 0, 0, 2, 8, 119
"/home/bibek/Projects/Rapid-Room/server/src/controller/getUserInformation.controller.ts", "TypeScript", 0, 85, 0, 0, 0, 0, 0, 1, 5, 91
"/home/bibek/Projects/Rapid-Room/server/src/controller/getWishlists.controller.ts", "TypeScript", 0, 57, 0, 0, 0, 0, 0, 0, 3, 60
"/home/bibek/Projects/Rapid-Room/server/src/controller/healthCheck.controller.ts", "TypeScript", 0, 30, 0, 0, 0, 0, 0, 0, 2, 32
"/home/bibek/Projects/Rapid-Room/server/src/controller/payment.controller.ts", "TypeScript", 0, 36, 0, 0, 0, 0, 0, 0, 6, 42
"/home/bibek/Projects/Rapid-Room/server/src/controller/paymentVerification.controller.ts", "TypeScript", 0, 85, 0, 0, 0, 0, 0, 11, 13, 109
"/home/bibek/Projects/Rapid-Room/server/src/controller/publishHotel.controller.ts", "TypeScript", 0, 69, 0, 0, 0, 0, 0, 0, 5, 74
"/home/bibek/Projects/Rapid-Room/server/src/controller/removeWishlist.controller.ts", "TypeScript", 0, 26, 0, 0, 0, 0, 0, 0, 3, 29
"/home/bibek/Projects/Rapid-Room/server/src/controller/reserveHotel.controller.ts", "TypeScript", 0, 224, 0, 0, 0, 0, 0, 36, 21, 281
"/home/bibek/Projects/Rapid-Room/server/src/controller/sendOtp.controller.ts", "TypeScript", 0, 84, 0, 0, 0, 0, 0, 9, 17, 110
"/home/bibek/Projects/Rapid-Room/server/src/controller/setHostReservationpaymentStatusRefunded.controller.ts", "TypeScript", 0, 69, 0, 0, 0, 0, 0, 4, 12, 85
"/home/bibek/Projects/Rapid-Room/server/src/controller/socialAuth.controller.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 2, 20
"/home/bibek/Projects/Rapid-Room/server/src/controller/updatePassword.controller.ts", "TypeScript", 0, 124, 0, 0, 0, 0, 0, 9, 12, 145
"/home/bibek/Projects/Rapid-Room/server/src/controller/uploadImage.controller.ts", "TypeScript", 0, 88, 0, 0, 0, 0, 0, 6, 11, 105
"/home/bibek/Projects/Rapid-Room/server/src/controller/userLogin.controller.ts", "TypeScript", 0, 96, 0, 0, 0, 0, 0, 2, 10, 108
"/home/bibek/Projects/Rapid-Room/server/src/controller/userLogout.controller.ts", "TypeScript", 0, 13, 0, 0, 0, 0, 0, 1, 3, 17
"/home/bibek/Projects/Rapid-Room/server/src/controller/userSignup.controller.ts", "TypeScript", 0, 101, 0, 0, 0, 0, 0, 10, 13, 124
"/home/bibek/Projects/Rapid-Room/server/src/controller/verifyEmail.controller.ts", "TypeScript", 0, 120, 0, 0, 0, 0, 0, 7, 9, 136
"/home/bibek/Projects/Rapid-Room/server/src/db/db.config.ts", "TypeScript", 0, 4, 0, 0, 0, 0, 0, 1, 3, 8
"/home/bibek/Projects/Rapid-Room/server/src/helper/SendEmail.helper.ts", "TypeScript", 0, 15, 0, 0, 0, 0, 0, 0, 4, 19
"/home/bibek/Projects/Rapid-Room/server/src/index.ts", "TypeScript", 0, 7, 0, 0, 0, 0, 0, 0, 3, 10
"/home/bibek/Projects/Rapid-Room/server/src/middleware/auth.middleware.ts", "TypeScript", 0, 89, 0, 0, 0, 0, 0, 1, 10, 100
"/home/bibek/Projects/Rapid-Room/server/src/middleware/isAdmin.middleware.ts", "TypeScript", 0, 22, 0, 0, 0, 0, 0, 0, 2, 24
"/home/bibek/Projects/Rapid-Room/server/src/middleware/multer.ts", "TypeScript", 0, 12, 0, 0, 0, 0, 0, 1, 3, 16
"/home/bibek/Projects/Rapid-Room/server/src/routes/HostDashboard.routes.ts", "TypeScript", 0, 17, 0, 0, 0, 0, 0, 0, 4, 21
"/home/bibek/Projects/Rapid-Room/server/src/routes/Hotels.routes.ts", "TypeScript", 0, 25, 0, 0, 0, 0, 0, 0, 4, 29
"/home/bibek/Projects/Rapid-Room/server/src/routes/admin.routes.ts", "TypeScript", 0, 23, 0, 0, 0, 0, 0, 2, 9, 34
"/home/bibek/Projects/Rapid-Room/server/src/routes/emailVerification.route.ts", "TypeScript", 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"/home/bibek/Projects/Rapid-Room/server/src/routes/healthCheck.routes.ts", "TypeScript", 0, 5, 0, 0, 0, 0, 0, 0, 3, 8
"/home/bibek/Projects/Rapid-Room/server/src/routes/payment.routes.ts", "TypeScript", 0, 8, 0, 0, 0, 0, 0, 0, 3, 11
"/home/bibek/Projects/Rapid-Room/server/src/routes/razorpay.routes.ts", "TypeScript", 0, 5, 0, 0, 0, 0, 0, 0, 3, 8
"/home/bibek/Projects/Rapid-Room/server/src/routes/review.routes.ts", "TypeScript", 0, 14, 0, 0, 0, 0, 0, 0, 4, 18
"/home/bibek/Projects/Rapid-Room/server/src/routes/socialAuth.routes.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"/home/bibek/Projects/Rapid-Room/server/src/routes/upload.routes.ts", "TypeScript", 0, 8, 0, 0, 0, 0, 0, 0, 4, 12
"/home/bibek/Projects/Rapid-Room/server/src/routes/user.routes.ts", "TypeScript", 0, 35, 0, 0, 0, 0, 0, 1, 12, 48
"/home/bibek/Projects/Rapid-Room/server/src/routes/wishlist.routes.ts", "TypeScript", 0, 10, 0, 0, 0, 0, 0, 0, 4, 14
"/home/bibek/Projects/Rapid-Room/server/src/utils/ApiError.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 1, 21
"/home/bibek/Projects/Rapid-Room/server/src/utils/ApiResponse.ts", "TypeScript", 0, 22, 0, 0, 0, 0, 0, 0, 2, 24
"/home/bibek/Projects/Rapid-Room/server/src/utils/Logger.ts", "TypeScript", 0, 19, 0, 0, 0, 0, 0, 2, 4, 25
"/home/bibek/Projects/Rapid-Room/server/src/utils/NodemailerSetup.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 2, 13
"/home/bibek/Projects/Rapid-Room/server/src/utils/cloudinaryImageHandel.ts", "TypeScript", 0, 42, 0, 0, 0, 0, 0, 0, 6, 48
"/home/bibek/Projects/Rapid-Room/server/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 14, 0, 0, 89, 9, 112
"/home/bibek/Projects/Rapid-Room/server/tsconfig.tsbuildinfo", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"Total", "-", 3698, 4819, 3543, 3, 14, 202, 289, 748, 838, 14154
